"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","player_market_value_euro","player_url"
"Premier League","Europe","England",2020,"Arsenal FC","11","Martin Ødegaard","Attacking Midfield",1998-12-17,22,"Norway",4e+07,"https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264"
"Premier League","Europe","England",2020,"Arsenal FC","32","Emile Smith Rowe","Attacking Midfield",2000-07-28,20,"England",2700000,"https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765"
"Premier League","Europe","England",2020,"Arsenal FC","35","Gabriel Martinelli","Left Winger",2001-06-18,19,"Brazil",2.5e+07,"https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488"
"Premier League","Europe","England",2020,"Arsenal FC","19","Nicolas Pépé","Right Winger",1995-05-29,25,"Cote d'Ivoire",4e+07,"https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052"
"Premier League","Europe","England",2020,"Arsenal FC","12","Willian","Right Winger",1988-08-09,32,"Brazil",1.5e+07,"https://www.transfermarkt.com/willian/profil/spieler/52769"
"Premier League","Europe","England",2020,"Arsenal FC","24","Reiss Nelson","Right Winger",1999-12-10,21,"England",12500000,"https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325"
"Premier League","Europe","England",2020,"Arsenal FC","14","Pierre-Emerick Aubameyang","Centre-Forward",1989-06-18,31,"Gabon",4e+07,"https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864"
"Premier League","Europe","England",2020,"Arsenal FC","9","Alexandre Lacazette","Centre-Forward",1991-05-28,29,"France",3.5e+07,"https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720"
"Premier League","Europe","England",2020,"Arsenal FC","30","Eddie Nketiah","Centre-Forward",1999-05-30,21,"England",2e+07,"https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324"
"Premier League","Europe","England",2020,"Everton FC","1","Jordan Pickford","Goalkeeper",1994-03-07,26,"England",2.6e+07,"https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164"
"Premier League","Europe","England",2020,"Everton FC","33","Robin Olsen","Goalkeeper",1990-01-08,31,"Sweden",5e+06,"https://www.transfermarkt.com/robin-olsen/profil/spieler/75458"
"Premier League","Europe","England",2020,"Everton FC","31","João Virgínia","Goalkeeper",1999-10-10,21,"Portugal",5e+05,"https://www.transfermarkt.com/joao-virginia/profil/spieler/329813"
"Premier League","Europe","England",2020,"Everton FC","5","Michael Keane","Centre-Back",1993-01-11,28,"England",2.8e+07,"https://www.transfermarkt.com/michael-keane/profil/spieler/118534"
"Premier League","Europe","England",2020,"Everton FC","22","Ben Godfrey","Centre-Back",1998-01-15,23,"England",2.5e+07,"https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475"
"Premier League","Europe","England",2020,"Everton FC","13","Yerry Mina","Centre-Back",1994-09-23,26,"Colombia",2e+07,"https://www.transfermarkt.com/yerry-mina/profil/spieler/289446"
"Premier League","Europe","England",2020,"Everton FC","4","Mason Holgate","Centre-Back",1996-10-22,24,"England",1.8e+07,"https://www.transfermarkt.com/mason-holgate/profil/spieler/348623"
"Premier League","Europe","England",2020,"Everton FC","12","Lucas Digne","Left-Back",1993-07-20,27,"France",3.3e+07,"https://www.transfermarkt.com/lucas-digne/profil/spieler/126664"
"Premier League","Europe","England",2020,"Everton FC","18","Niels Nkounkou","Left-Back",2000-11-01,20,"France",3e+06,"https://www.transfermarkt.com/niels-nkounkou/profil/spieler/591193"
"Premier League","Europe","England",2020,"Everton FC","23","Seamus Coleman","Right-Back",1988-10-11,32,"Ireland",9500000,"https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390"
"Premier League","Europe","England",2020,"Everton FC","25","Jean-Philippe Gbamin","Defensive Midfield",1995-09-25,25,"Cote d'Ivoire",2e+07,"https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894"
"Premier League","Europe","England",2020,"Everton FC","6","Allan","Central Midfield",1991-01-08,30,"Brazil",2.5e+07,"https://www.transfermarkt.com/allan/profil/spieler/126422"
"Premier League","Europe","England",2020,"Everton FC","16","Abdoulaye Doucouré","Central Midfield",1993-01-01,28,"France",2.5e+07,"https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187"
"Premier League","Europe","England",2020,"Everton FC","21","André Gomes","Central Midfield",1993-07-30,27,"Portugal",2e+07,"https://www.transfermarkt.com/andre-gomes/profil/spieler/221025"
"Premier League","Europe","England",2020,"Everton FC","26","Tom Davies","Central Midfield",1998-06-30,22,"England",1.6e+07,"https://www.transfermarkt.com/tom-davies/profil/spieler/314210"
"Premier League","Europe","England",2020,"Everton FC","8","Fabian Delph","Central Midfield",1989-11-21,31,"England",8e+06,"https://www.transfermarkt.com/fabian-delph/profil/spieler/50362"
"Premier League","Europe","England",2020,"Everton FC","19","James Rodríguez","Attacking Midfield",1991-07-12,29,"Colombia",3.5e+07,"https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103"
"Premier League","Europe","England",2020,"Everton FC","10","Gylfi Sigurdsson","Attacking Midfield",1989-09-08,31,"Iceland",1.8e+07,"https://www.transfermarkt.com/gylfi-sigurdsson/profil/spieler/90466"
"Premier League","Europe","England",2020,"Everton FC","7","Richarlison","Left Winger",1997-05-10,23,"Brazil",6e+07,"https://www.transfermarkt.com/richarlison/profil/spieler/378710"
"Premier League","Europe","England",2020,"Everton FC","17","Alex Iwobi","Left Winger",1996-05-03,24,"Nigeria",25500000,"https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631"
"Premier League","Europe","England",2020,"Everton FC","20","Bernard","Left Winger",1992-09-08,28,"Brazil",1.5e+07,"https://www.transfermarkt.com/bernard/profil/spieler/175169"
"Premier League","Europe","England",2020,"Everton FC","11","Joshua King","Second Striker",1992-01-15,29,"Norway",1.1e+07,"https://www.transfermarkt.com/joshua-king/profil/spieler/91059"
"Premier League","Europe","England",2020,"Everton FC","9","Dominic Calvert-Lewin","Centre-Forward",1997-03-16,23,"England",4.5e+07,"https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024"
"Premier League","Europe","England",2020,"Leicester City","1","Kasper Schmeichel","Goalkeeper",1986-11-05,34,"Denmark",8e+06,"https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911"
"Premier League","Europe","England",2020,"Leicester City","12","Danny Ward","Goalkeeper",1993-06-22,27,"Wales",6500000,"https://www.transfermarkt.com/danny-ward/profil/spieler/203026"
"Premier League","Europe","England",2020,"Leicester City","35","Eldin Jakupovic","Goalkeeper",1984-10-02,36,"Switzerland",6e+05,"https://www.transfermarkt.com/eldin-jakupovic/profil/spieler/2857"
"Premier League","Europe","England",2020,"Leicester City","4","Caglar Söyüncü","Centre-Back",1996-05-23,24,"Turkey",4e+07,"https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141"
"Premier League","Europe","England",2020,"Leicester City","3","Wesley Fofana","Centre-Back",2000-12-17,20,"France",2.7e+07,"https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411"
"Premier League","Europe","England",2020,"Leicester City","6","Jonny Evans","Centre-Back",1988-01-03,33,"Northern Ireland",1e+07,"https://www.transfermarkt.com/jonny-evans/profil/spieler/42412"
"Premier League","Europe","England",2020,"Leicester City","5","Wes Morgan","Centre-Back",1984-01-21,37,"Jamaica",8e+05,"https://www.transfermarkt.com/wes-morgan/profil/spieler/10003"
"Premier League","Europe","England",2020,"Leicester City","33","Luke Thomas","Left-Back",2001-06-10,19,"England",2500000,"https://www.transfermarkt.com/luke-thomas/profil/spieler/505194"
"Premier League","Europe","England",2020,"Leicester City","28","Christian Fuchs","Left-Back",1986-04-07,34,"Austria",1600000,"https://www.transfermarkt.com/christian-fuchs/profil/spieler/6636"
"Premier League","Europe","England",2020,"Leicester City","21","Ricardo Pereira","Right-Back",1993-10-06,27,"Portugal",3.2e+07,"https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876"
"Premier League","Europe","England",2020,"Leicester City","27","Timothy Castagne","Right-Back",1995-12-05,25,"Belgium",2.4e+07,"https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226"
"Premier League","Europe","England",2020,"Leicester City","2","James Justin","Right-Back",1998-02-23,22,"England",1.7e+07,"https://www.transfermarkt.com/james-justin/profil/spieler/413220"
"Premier League","Europe","England",2020,"Leicester City","25","Wilfred Ndidi","Defensive Midfield",1996-12-16,24,"Nigeria",4.5e+07,"https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839"
"Premier League","Europe","England",2020,"Leicester City","20","Hamza Choudhury","Defensive Midfield",1997-10-01,23,"England",8e+06,"https://www.transfermarkt.com/hamza-choudhury/profil/spieler/341501"
"Premier League","Europe","England",2020,"Leicester City","24","Nampalys Mendy","Defensive Midfield",1992-06-23,28,"France",8e+06,"https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051"
"Premier League","Europe","England",2020,"Leicester City","18","Daniel Amartey","Defensive Midfield",1994-12-21,26,"Ghana",3500000,"https://www.transfermarkt.com/daniel-amartey/profil/spieler/214056"
"Premier League","Europe","England",2020,"Leicester City","8","Youri Tielemans","Central Midfield",1997-05-07,23,"Belgium",5e+07,"https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565"
"Premier League","Europe","England",2020,"Leicester City","26","Dennis Praet","Central Midfield",1994-05-14,26,"Belgium",2.2e+07,"https://www.transfermarkt.com/dennis-praet/profil/spieler/129588"
"Premier League","Europe","England",2020,"Leicester City","11","Marc Albrighton","Right Midfield",1989-11-18,31,"England",5e+06,"https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560"
"Premier League","Europe","England",2020,"Leicester City","15","Harvey Barnes","Left Midfield",1997-12-09,23,"England",2.8e+07,"https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065"
"Premier League","Europe","England",2020,"Leicester City","10","James Maddison","Attacking Midfield",1996-11-23,24,"England",5.5e+07,"https://www.transfermarkt.com/james-maddison/profil/spieler/294057"
"Premier League","Europe","England",2020,"Leicester City","19","Cengiz Ünder","Right Winger",1997-07-14,23,"Turkey",2.3e+07,"https://www.transfermarkt.com/cengiz-under/profil/spieler/341647"
"Premier League","Europe","England",2020,"Leicester City","17","Ayoze Pérez","Second Striker",1993-07-29,27,"Spain",2e+07,"https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968"
"Premier League","Europe","England",2020,"Leicester City","9","Jamie Vardy","Centre-Forward",1987-01-11,34,"England",1.6e+07,"https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838"
"Premier League","Europe","England",2020,"Leicester City","14","Kelechi Iheanacho","Centre-Forward",1996-10-03,24,"Nigeria",1.5e+07,"https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","11","Rui Patrício","Goalkeeper",1988-02-15,32,"Portugal",1.4e+07,"https://www.transfermarkt.com/rui-patricio/profil/spieler/45026"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","21","John Ruddy","Goalkeeper",1986-10-24,34,"England",1500000,"https://www.transfermarkt.com/john-ruddy/profil/spieler/29712"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","16","Conor Coady","Centre-Back",1993-02-25,27,"England",2.5e+07,"https://www.transfermarkt.com/conor-coady/profil/spieler/128901"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","15","Willy Boly","Centre-Back",1991-02-03,30,"Cote d'Ivoire",1.6e+07,"https://www.transfermarkt.com/willy-boly/profil/spieler/142310"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","27","Romain Saïss","Centre-Back",1990-03-26,30,"Morocco",1e+07,"https://www.transfermarkt.com/romain-saiss/profil/spieler/204198"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","49","Max Kilman","Centre-Back",1997-05-23,23,"England",4500000,"https://www.transfermarkt.com/max-kilman/profil/spieler/525247"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","3","Rayan Aït Nouri","Left-Back",2001-06-06,19,"France",2e+07,"https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","19","Jonny Otto","Left-Back",1994-03-03,26,"Spain",1.6e+07,"https://www.transfermarkt.com/jonny-otto/profil/spieler/175446"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","5","Marçal","Left-Back",1989-02-19,31,"Brazil",2400000,"https://www.transfermarkt.com/marcal/profil/spieler/137745"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","22","Nélson Semedo","Right-Back",1993-11-16,27,"Portugal",3.5e+07,"https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","2","Ki-Jana Hoever","Right-Back",2002-01-18,19,"Netherlands",7e+06,"https://www.transfermarkt.com/ki-jana-hoever/profil/spieler/485583"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","8","Rúben Neves","Defensive Midfield",1997-03-13,23,"Portugal",5e+07,"https://www.transfermarkt.com/ruben-neves/profil/spieler/225161"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","32","Leander Dendoncker","Defensive Midfield",1995-04-15,25,"Belgium",3.2e+07,"https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","54","Owen Otasowie","Defensive Midfield",2001-01-06,20,"United States",1500000,"https://www.transfermarkt.com/owen-otasowie/profil/spieler/511815"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","18","Morgan Gibbs-White","Central Midfield",2000-01-27,21,"England",6e+06,"https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","20","Vitinha","Central Midfield",2000-02-13,21,"Portugal",5e+06,"https://www.transfermarkt.com/vitinha/profil/spieler/487469"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","28","João Moutinho","Central Midfield",1986-09-08,34,"Portugal",5e+06,"https://www.transfermarkt.com/joao-moutinho/profil/spieler/29364"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","7","Pedro Neto","Left Winger",2000-03-09,20,"Portugal",2.7e+07,"https://www.transfermarkt.com/pedro-neto/profil/spieler/487465"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","37","Adama Traoré","Right Winger",1996-01-25,25,"Spain",4e+07,"https://www.transfermarkt.com/adama-traore/profil/spieler/204103"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","10","Daniel Podence","Right Winger",1995-10-21,25,"Portugal",2.5e+07,"https://www.transfermarkt.com/daniel-podence/profil/spieler/256977"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","9","Raúl Jiménez","Centre-Forward",1991-05-05,29,"Mexico",4e+07,"https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","17","Fábio Silva","Centre-Forward",2002-07-19,18,"Portugal",2.5e+07,"https://www.transfermarkt.com/fabio-silva/profil/spieler/505653"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","12","Willian José","Centre-Forward",1991-11-23,29,"Brazil",2e+07,"https://www.transfermarkt.com/willian-jose/profil/spieler/122155"
"Premier League","Europe","England",2020,"Wolverhampton Wanderers","-","Renat Dadashov","Centre-Forward",1999-05-17,21,"Azerbaijan",3e+05,"https://www.transfermarkt.com/renat-dadashov/profil/spieler/335461"
"Premier League","Europe","England",2020,"Aston Villa","26","Emiliano Martínez","Goalkeeper",1992-09-02,28,"Argentina",1.8e+07,"https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873"
"Premier League","Europe","England",2020,"Aston Villa","1","Tom Heaton","Goalkeeper",1986-04-15,34,"England",3500000,"https://www.transfermarkt.com/tom-heaton/profil/spieler/34130"
"Premier League","Europe","England",2020,"Aston Villa","12","Jed Steer","Goalkeeper",1992-09-23,28,"England",1200000,"https://www.transfermarkt.com/jed-steer/profil/spieler/110867"
"Premier League","Europe","England",2020,"Aston Villa","5","Tyrone Mings","Centre-Back",1993-03-13,27,"England",2.7e+07,"https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677"
"Premier League","Europe","England",2020,"Aston Villa","4","Ezri Konsa","Centre-Back",1997-10-23,23,"England",1.2e+07,"https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403"
"Premier League","Europe","England",2020,"Aston Villa","22","Björn Engels","Centre-Back",1994-09-15,26,"Belgium",6500000,"https://www.transfermarkt.com/bjorn-engels/profil/spieler/193469"
"Premier League","Europe","England",2020,"Aston Villa","30","Kortney Hause","Centre-Back",1995-07-16,25,"England",4500000,"https://www.transfermarkt.com/kortney-hause/profil/spieler/233124"
"Premier League","Europe","England",2020,"Aston Villa","18","Matt Targett","Left-Back",1995-09-18,25,"England",10500000,"https://www.transfermarkt.com/matt-targett/profil/spieler/250478"
"Premier League","Europe","England",2020,"Aston Villa","3","Neil Taylor","Left-Back",1989-02-07,32,"Wales",2800000,"https://www.transfermarkt.com/neil-taylor/profil/spieler/67416"
"Premier League","Europe","England",2020,"Aston Villa","2","Matty Cash","Right-Back",1997-08-07,23,"England",1.2e+07,"https://www.transfermarkt.com/matty-cash/profil/spieler/425334"
"Premier League","Europe","England",2020,"Aston Villa","27","Ahmed Elmohamady","Right-Back",1987-09-09,33,"Egypt",2e+06,"https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333"
"Premier League","Europe","England",2020,"Aston Villa","6","Douglas Luiz","Defensive Midfield",1998-05-09,22,"Brazil",2.7e+07,"https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661"
"Premier League","Europe","England",2020,"Aston Villa","19","Marvelous Nakamba","Defensive Midfield",1994-01-19,27,"Zimbabwe",8e+06,"https://www.transfermarkt.com/marvelous-nakamba/profil/spieler/324882"
"Premier League","Europe","England",2020,"Aston Villa","20","Ross Barkley","Central Midfield",1993-12-05,27,"England",21500000,"https://www.transfermarkt.com/ross-barkley/profil/spieler/131978"
"Premier League","Europe","England",2020,"Aston Villa","7","John McGinn","Central Midfield",1994-10-18,26,"Scotland",2e+07,"https://www.transfermarkt.com/john-mcginn/profil/spieler/193116"
"Premier League","Europe","England",2020,"Aston Villa","25","Morgan Sanson","Central Midfield",1994-08-18,26,"France",2e+07,"https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094"
"Premier League","Europe","England",2020,"Aston Villa","41","Jacob Ramsey","Attacking Midfield",2001-05-28,19,"England",1500000,"https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749"
"Premier League","Europe","England",2020,"Aston Villa","10","Jack Grealish","Left Winger",1995-09-10,25,"England",5e+07,"https://www.transfermarkt.com/jack-grealish/profil/spieler/203460"
"Premier League","Europe","England",2020,"Aston Villa","17","Trezeguet","Left Winger",1994-10-01,26,"Egypt",1e+07,"https://www.transfermarkt.com/trezeguet/profil/spieler/234189"
"Premier League","Europe","England",2020,"Aston Villa","15","Bertrand Traoré","Right Winger",1995-09-06,25,"Burkina Faso",1.3e+07,"https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996"
"Premier League","Europe","England",2020,"Aston Villa","21","Anwar El Ghazi","Right Winger",1995-05-03,25,"Netherlands",8e+06,"https://www.transfermarkt.com/anwar-el-ghazi/profil/spieler/183720"
"Premier League","Europe","England",2020,"Aston Villa","11","Ollie Watkins","Centre-Forward",1995-12-30,25,"England",3e+07,"https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358"
"Premier League","Europe","England",2020,"Aston Villa","9","Wesley","Centre-Forward",1996-11-24,24,"Brazil",2e+07,"https://www.transfermarkt.com/wesley/profil/spieler/381362"
"Premier League","Europe","England",2020,"Aston Villa","39","Keinan Davis","Centre-Forward",1998-02-13,23,"England",2300000,"https://www.transfermarkt.com/keinan-davis/profil/spieler/412660"
"Premier League","Europe","England",2020,"Newcastle United","1","Martin Dubravka","Goalkeeper",1989-01-15,32,"Slovakia",7500000,"https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960"
"Premier League","Europe","England",2020,"Newcastle United","26","Karl Darlow","Goalkeeper",1990-10-08,30,"England",3e+06,"https://www.transfermarkt.com/karl-darlow/profil/spieler/99397"
"Premier League","Europe","England",2020,"Newcastle United","29","Mark Gillespie","Goalkeeper",1992-03-27,28,"England",4e+05,"https://www.transfermarkt.com/mark-gillespie/profil/spieler/142389"
"Premier League","Europe","England",2020,"Newcastle United","6","Jamaal Lascelles","Centre-Back",1993-11-11,27,"England",14500000,"https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318"
"Premier League","Europe","England",2020,"Newcastle United","5","Fabian Schär","Centre-Back",1991-12-20,29,"Switzerland",1.3e+07,"https://www.transfermarkt.com/fabian-schar/profil/spieler/135343"
"Premier League","Europe","England",2020,"Newcastle United","2","Ciaran Clark","Centre-Back",1989-09-26,31,"Ireland",4800000,"https://www.transfermarkt.com/ciaran-clark/profil/spieler/98240"
"Premier League","Europe","England",2020,"Newcastle United","18","Federico Fernández","Centre-Back",1989-02-21,31,"Argentina",4500000,"https://www.transfermarkt.com/federico-fernandez/profil/spieler/85475"
"Premier League","Europe","England",2020,"Newcastle United","15","Jamal Lewis","Left-Back",1998-01-25,23,"Northern Ireland",1.5e+07,"https://www.transfermarkt.com/jamal-lewis/profil/spieler/346018"
"Premier League","Europe","England",2020,"Newcastle United","11","Matt Ritchie","Left-Back",1989-09-10,31,"Scotland",9500000,"https://www.transfermarkt.com/matt-ritchie/profil/spieler/92469"
"Premier League","Europe","England",2020,"Newcastle United","3","Paul Dummett","Left-Back",1991-09-26,29,"Wales",4500000,"https://www.transfermarkt.com/paul-dummett/profil/spieler/170321"
"Premier League","Europe","England",2020,"Newcastle United","17","Emil Krafth","Right-Back",1994-08-02,26,"Sweden",4e+06,"https://www.transfermarkt.com/emil-krafth/profil/spieler/184528"
"Premier League","Europe","England",2020,"Newcastle United","19","Javier Manquillo","Right-Back",1994-05-05,26,"Spain",4e+06,"https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029"
"Premier League","Europe","England",2020,"Newcastle United","14","Isaac Hayden","Defensive Midfield",1995-03-22,25,"England",1e+07,"https://www.transfermarkt.com/isaac-hayden/profil/spieler/206225"
"Premier League","Europe","England",2020,"Newcastle United","36","Sean Longstaff","Central Midfield",1997-10-30,23,"England",17500000,"https://www.transfermarkt.com/sean-longstaff/profil/spieler/346707"
"Premier League","Europe","England",2020,"Newcastle United","28","Joe Willock","Central Midfield",1999-08-20,21,"England",1.6e+07,"https://www.transfermarkt.com/joe-willock/profil/spieler/340329"
"Premier League","Europe","England",2020,"Newcastle United","8","Jonjo Shelvey","Central Midfield",1992-02-27,28,"England",14500000,"https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292"
"Premier League","Europe","England",2020,"Newcastle United","16","Jeff Hendrick","Central Midfield",1992-01-31,29,"Ireland",9e+06,"https://www.transfermarkt.com/jeff-hendrick/profil/spieler/148262"
"Premier League","Europe","England",2020,"Newcastle United","4","Matthew Longstaff","Central Midfield",2000-03-21,20,"England",5e+06,"https://www.transfermarkt.com/matthew-longstaff/profil/spieler/484387"
"Premier League","Europe","England",2020,"Newcastle United","24","Miguel Almirón","Attacking Midfield",1994-02-10,27,"Paraguay",1.6e+07,"https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999"
"Premier League","Europe","England",2020,"Newcastle United","-","Henri Saivet","Attacking Midfield",1990-10-26,30,"Senegal",8e+05,"https://www.transfermarkt.com/henri-saivet/profil/spieler/51540"
"Premier League","Europe","England",2020,"Newcastle United","10","Allan Saint-Maximin","Left Winger",1997-03-12,23,"France",3.2e+07,"https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642"
"Premier League","Europe","England",2020,"Newcastle United","21","Ryan Fraser","Left Winger",1994-02-24,26,"Scotland",1.2e+07,"https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795"
"Premier League","Europe","England",2020,"Newcastle United","30","Christian Atsu","Left Winger",1992-01-10,29,"Ghana",4e+06,"https://www.transfermarkt.com/christian-atsu/profil/spieler/186997"
"Premier League","Europe","England",2020,"Newcastle United","23","Jacob Murphy","Right Winger",1995-02-24,25,"England",3500000,"https://www.transfermarkt.com/jacob-murphy/profil/spieler/199527"
"Premier League","Europe","England",2020,"Newcastle United","13","Callum Wilson","Centre-Forward",1992-02-27,28,"England",22500000,"https://www.transfermarkt.com/callum-wilson/profil/spieler/123682"
"Premier League","Europe","England",2020,"Newcastle United","9","Joelinton","Centre-Forward",1996-08-14,24,"Brazil",2e+07,"https://www.transfermarkt.com/joelinton/profil/spieler/333241"
"Premier League","Europe","England",2020,"Newcastle United","12","Dwight Gayle","Centre-Forward",1989-10-17,31,"England",8e+06,"https://www.transfermarkt.com/dwight-gayle/profil/spieler/196522"
"Premier League","Europe","England",2020,"Newcastle United","7","Andy Carroll","Centre-Forward",1989-01-06,32,"England",3200000,"https://www.transfermarkt.com/andy-carroll/profil/spieler/48066"
"Premier League","Europe","England",2020,"West Ham United","1","Lukasz Fabianski","Goalkeeper",1985-04-18,35,"Poland",2500000,"https://www.transfermarkt.com/lukasz-fabianski/profil/spieler/29692"
"Premier League","Europe","England",2020,"West Ham United","35","Darren Randolph","Goalkeeper",1987-05-12,33,"Ireland",2200000,"https://www.transfermarkt.com/darren-randolph/profil/spieler/51321"
"Premier League","Europe","England",2020,"West Ham United","25","David Martin","Goalkeeper",1986-01-22,35,"England",250000,"https://www.transfermarkt.com/david-martin/profil/spieler/15930"
"Premier League","Europe","England",2020,"West Ham United","23","Issa Diop","Centre-Back",1997-01-09,24,"France",2e+07,"https://www.transfermarkt.com/issa-diop/profil/spieler/272622"
"Premier League","Europe","England",2020,"West Ham United","4","Fabián Balbuena","Centre-Back",1991-08-23,29,"Paraguay",8e+06,"https://www.transfermarkt.com/fabian-balbuena/profil/spieler/285548"
"Premier League","Europe","England",2020,"West Ham United","21","Angelo Ogbonna","Centre-Back",1988-05-23,32,"Italy",5e+06,"https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002"
"Premier League","Europe","England",2020,"West Ham United","15","Craig Dawson","Centre-Back",1990-05-06,30,"England",4e+06,"https://www.transfermarkt.com/craig-dawson/profil/spieler/121477"
"Premier League","Europe","England",2020,"West Ham United","14","Frederik Alves","Centre-Back",1999-11-08,21,"Denmark",4e+05,"https://www.transfermarkt.com/frederik-alves/profil/spieler/542690"
"Premier League","Europe","England",2020,"West Ham United","26","Arthur Masuaku","Left-Back",1993-11-07,27,"DR Congo",7500000,"https://www.transfermarkt.com/arthur-masuaku/profil/spieler/181380"
"Premier League","Europe","England",2020,"West Ham United","3","Aaron Cresswell","Left-Back",1989-12-15,31,"England",6500000,"https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571"
"Premier League","Europe","England",2020,"West Ham United","5","Vladimir Coufal","Right-Back",1992-08-22,28,"Czech Republic",8e+06,"https://www.transfermarkt.com/vladimir-coufal/profil/spieler/157672"
"Premier League","Europe","England",2020,"West Ham United","24","Ryan Fredericks","Right-Back",1992-10-10,28,"England",4e+06,"https://www.transfermarkt.com/ryan-fredericks/profil/spieler/140191"
"Premier League","Europe","England",2020,"West Ham United","31","Ben Johnson","Right-Back",2000-01-24,21,"England",2e+06,"https://www.transfermarkt.com/ben-johnson/profil/spieler/468002"
"Premier League","Europe","England",2020,"West Ham United","41","Declan Rice","Defensive Midfield",1999-01-14,22,"England",5.5e+07,"https://www.transfermarkt.com/declan-rice/profil/spieler/357662"
"Premier League","Europe","England",2020,"West Ham United","28","Tomas Soucek","Defensive Midfield",1995-02-27,25,"Czech Republic",3e+07,"https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628"
